Score
4.127544164657592773e-01
4.660437703132629395e-01
-4.989079236984252930e-01
-2.267625808715820312e+00
-1.770946979522705078e+00
-2.263937950134277344e+00
-2.657373249530792236e-02
-2.062377333641052246e-01
1.152909278869628906e+00
-9.436035752296447754e-01
9.445301890373229980e-01
4.020773470401763916e-01
-1.459486722946166992e+00
-3.779859840869903564e-02
-1.852523237466812134e-01
-2.319235563278198242e+00
-9.508581757545471191e-01
-1.148597478866577148e+00
-6.681249737739562988e-01
-6.372213363647460938e-01
5.933014750480651855e-01
1.120367646217346191e-01
-1.183289885520935059e+00
-1.429178953170776367e+00
-1.833712220191955566e+00
-1.944574713706970215e+00
7.696297764778137207e-01
-1.948762416839599609e+00
-8.249284699559211731e-03
-3.436483442783355713e-01
-1.962234497070312500e+00
3.984525501728057861e-01
-7.658188343048095703e-01
9.355568885803222656e-01
-9.306704401969909668e-01
-1.084145665168762207e+00
-1.539464354515075684e+00
1.154109597206115723e+00
1.437775969505310059e+00
1.143447831273078918e-01
-4.070042371749877930e-01
-9.999104142189025879e-01
-3.580875098705291748e-01
-8.651717901229858398e-01
7.239044308662414551e-01
-6.562716960906982422e-01
1.531119346618652344e-01
-8.595510572195053101e-02
-1.088958740234375000e+00
-1.338302135467529297e+00
-2.297299146652221680e+00
-1.056779265403747559e+00
-1.910551190376281738e-01
-2.183982372283935547e+00
-1.055134415626525879e+00
2.743036746978759766e-01
1.144876360893249512e+00
3.095081746578216553e-01
8.951342105865478516e-01
-1.140582635998725891e-01
-1.111312150955200195e+00
-1.413868665695190430e+00
-6.919111013412475586e-01
-1.154150843620300293e+00
1.239127397537231445e+00
-6.422646045684814453e-01
-1.094308257102966309e+00
-1.748396277427673340e+00
-1.692621588706970215e+00
2.342281043529510498e-01
1.286723017692565918e-01
-1.570410728454589844e+00
8.683389425277709961e-01
7.033343315124511719e-01
-1.276285648345947266e+00
1.189436912536621094e+00
-1.923180699348449707e+00
3.931260406970977783e-01
-4.180293530225753784e-03
-5.556495785713195801e-01
-2.713283300399780273e+00
-1.509204745292663574e+00
-4.068496227264404297e-01
-2.952845394611358643e-01
-1.635071635246276855e-01
-9.836857318878173828e-01
-5.477842688560485840e-01
6.490241885185241699e-01
1.431114077568054199e-01
-2.844626426696777344e+00
-5.510711073875427246e-01
-1.880749583244323730e+00
-2.113172531127929688e+00
-9.182786941528320312e-01
-1.770164251327514648e+00
9.806718826293945312e-01
-1.926832199096679688e+00
1.390772223472595215e+00
8.941674828529357910e-01
-2.394616365432739258e+00
-5.931838154792785645e-01
-1.650115609169006348e+00
-8.621655106544494629e-01
-1.443248748779296875e+00
-1.340620040893554688e+00
-1.994732737541198730e+00
-4.213315844535827637e-01
-2.141279697418212891e+00
-6.266493797302246094e-01
8.143625259399414062e-01
-2.584041357040405273e-01
7.413761615753173828e-01
9.992544651031494141e-01
6.302394866943359375e-01
-1.481637358665466309e+00
-9.572455883026123047e-01
-1.760369241237640381e-01
2.007936239242553711e-01
-1.945824027061462402e+00
1.191174268722534180e+00
-1.286649227142333984e+00
8.377790451049804688e-01
-1.628764629364013672e+00
8.445853590965270996e-01
-1.683118104934692383e+00
-5.057497024536132812e-01
-2.483136892318725586e+00
-6.440196633338928223e-01
-1.254083514213562012e+00
-9.142365306615829468e-02
1.305554747581481934e+00
-1.314110040664672852e+00
-7.941136956214904785e-01
-2.072059392929077148e+00
-1.240880131721496582e+00
-1.097865104675292969e+00
-1.521175384521484375e+00
-2.691990375518798828e+00
-1.412627577781677246e+00
-5.594561100006103516e-01
8.603882193565368652e-01
-2.215934753417968750e+00
9.316210150718688965e-01
8.042340278625488281e-01
9.238559007644653320e-01
-1.381108880043029785e+00
1.052933096885681152e+00
-9.725104570388793945e-01
-4.062994122505187988e-01
6.361377239227294922e-01
-9.036467671394348145e-01
-1.522924900054931641e+00
-1.705350279808044434e+00
-2.559571862220764160e-01
-1.794018983840942383e+00
-2.241455078125000000e+00
-1.278488636016845703e+00
-2.409266233444213867e+00
1.171172857284545898e+00
4.159766733646392822e-01
-9.357783794403076172e-01
-9.876947402954101562e-01
-1.051781058311462402e+00
1.188700497150421143e-01
8.597375750541687012e-01
-1.076336622238159180e+00
1.683142185211181641e-01
5.215169191360473633e-01
-1.205366611480712891e+00
-1.732598543167114258e+00
-1.997627615928649902e+00
-1.152772903442382812e+00
-1.602552413940429688e+00
-1.926498174667358398e+00
-1.151960372924804688e+00
7.432442903518676758e-01
1.205888748168945312e+00
7.910549640655517578e-01
-5.317031145095825195e-01
6.392052173614501953e-01
-1.939995765686035156e+00
-2.535153627395629883e+00
-1.677241921424865723e+00
-1.529990673065185547e+00
-2.240625381469726562e+00
-1.624621987342834473e+00
-1.306954860687255859e+00
9.274091124534606934e-01
-1.491892695426940918e+00
6.657651662826538086e-01
-1.908851504325866699e+00
-2.205212265253067017e-01
8.446559309959411621e-01
-2.955415964126586914e+00
-2.625339031219482422e+00
1.106747865676879883e+00
1.025029420852661133e+00
5.907798409461975098e-01
-1.151889801025390625e+00
1.193992137908935547e+00
-1.333669185638427734e+00
2.634641826152801514e-01
-1.931088209152221680e+00
-5.012270808219909668e-01
-1.891981601715087891e+00
-4.785609245300292969e-01
-1.122809052467346191e+00
5.628421306610107422e-01
1.071208357810974121e+00
8.302054405212402344e-01
-5.191709473729133606e-02
-3.004804849624633789e-01
1.417149066925048828e+00
9.725682139396667480e-01
-1.016689300537109375e+00
-1.182329177856445312e+00
3.789345324039459229e-01
-1.516347825527191162e-01
-7.268491983413696289e-01
3.572570681571960449e-01
-9.942041635513305664e-01
-1.361868858337402344e+00
-1.189906835556030273e+00
-9.263896942138671875e-01
2.368943989276885986e-01
1.259096860885620117e+00
-5.108064413070678711e-02
8.420915007591247559e-01
-1.870965957641601562e+00
-1.039583802223205566e+00
1.723906278610229492e+00
9.909666776657104492e-01
-3.753652796149253845e-02
7.400610446929931641e-01
2.815700173377990723e-01
4.605233967304229736e-01
-1.164682865142822266e+00
5.398798733949661255e-02
-1.627737760543823242e+00
1.051832556724548340e+00
-1.853665351867675781e+00
-9.949750304222106934e-01
2.935039699077606201e-01
-1.328860759735107422e+00
-1.434130668640136719e-01
-1.803157329559326172e+00
6.752728819847106934e-01
-7.313252687454223633e-01
-1.873798966407775879e+00
-2.379342079162597656e+00
-6.834084391593933105e-01
1.009534120559692383e+00
-2.010429859161376953e+00
-9.538411498069763184e-01
6.982748508453369141e-01
-8.396616578102111816e-01
4.205895066261291504e-01
-1.323140025138854980e+00
-5.274285078048706055e-01
-7.134504318237304688e-01
-1.547199606895446777e+00
-1.755023002624511719e+00
6.187275052070617676e-01
-2.236430168151855469e+00
-8.259246349334716797e-01
-7.386337518692016602e-01
-9.402681589126586914e-01
-1.440332293510437012e+00
-1.671801209449768066e+00
1.361930608749389648e+00
-6.430061459541320801e-01
1.309568405151367188e+00
2.975652925670146942e-02
-1.142848134040832520e+00
2.562043070793151855e-01
-1.433617353439331055e+00
-1.379447460174560547e+00
-1.235351443290710449e+00
9.875586628913879395e-01
5.788189172744750977e-02
-1.790783405303955078e+00
6.745401620864868164e-01
-1.160111427307128906e+00
1.275968074798583984e+00
-2.808472156524658203e+00
-1.069096446037292480e+00
-2.084461450576782227e+00
-8.386250734329223633e-01
-1.591105222702026367e+00
-8.176773190498352051e-01
-7.448756098747253418e-01
-1.616669178009033203e+00
-1.540995001792907715e+00
-1.606791257858276367e+00
-2.066845893859863281e+00
-1.686266303062438965e+00
6.148157119750976562e-01
8.576363325119018555e-03
-2.267987966537475586e+00
-1.567079901695251465e+00
-1.901794821023941040e-01
-4.685416221618652344e-01
1.336421847343444824e+00
-5.024474263191223145e-01
-1.224811673164367676e+00
-6.805759072303771973e-01
-1.566910147666931152e+00
8.539634943008422852e-01
2.227273732423782349e-01
1.092303037643432617e+00
-8.708170056343078613e-01
-4.407319128513336182e-01
-1.386247754096984863e+00
-1.849258661270141602e+00
-2.417237460613250732e-01
3.802242502570152283e-02
-2.204439163208007812e+00
6.407669782638549805e-01
4.374723434448242188e-01
-1.590285897254943848e+00
9.291440844535827637e-01
-1.850783109664916992e+00
-1.007705926895141602e+00
-2.485743761062622070e-01
6.775589585304260254e-01
-8.160684108734130859e-01
2.008619606494903564e-01
-1.515482425689697266e+00
-3.322229683399200439e-01
-2.618228912353515625e+00
6.979577541351318359e-01
1.289692640304565430e+00
2.936736047267913818e-01
-2.531482279300689697e-01
-6.022685170173645020e-01
-1.956776738166809082e+00
4.265129268169403076e-01
3.032577037811279297e-01
7.584096193313598633e-01
-6.342705339193344116e-02
-4.116789698600769043e-01
6.601351499557495117e-01
-1.204085707664489746e+00
-1.261735558509826660e+00
-1.484034180641174316e+00
8.190818428993225098e-01
-4.756625890731811523e-01
-1.148197293281555176e+00
-2.260597229003906250e+00
-1.456128597259521484e+00
-1.771883010864257812e+00
-1.881929039955139160e+00
-6.761922240257263184e-01
-1.136517286300659180e+00
-1.840640187263488770e+00
4.523724317550659180e-01
1.168208003044128418e+00
-1.819472432136535645e+00
8.625277876853942871e-02
-1.365381002426147461e+00
4.573532044887542725e-01
-1.143526911735534668e+00
-1.590859889984130859e+00
4.090135097503662109e-01
-8.815138339996337891e-01
-2.452762842178344727e+00
5.251101255416870117e-01
-4.984204769134521484e-01
4.459438920021057129e-01
1.275362133979797363e+00
1.345934271812438965e+00
-1.777708768844604492e+00
-2.081553697586059570e+00
3.092766404151916504e-01
-7.799519300460815430e-01
-1.117871046066284180e+00
3.265650570392608643e-01
1.775777935981750488e-01
1.144269585609436035e+00
5.662616491317749023e-01
-5.162472724914550781e-01
-1.073350310325622559e+00
1.282663196325302124e-01
-5.591015219688415527e-01
-5.425222590565681458e-02
1.221503257751464844e+00
-2.535935163497924805e+00
-2.471716165542602539e+00
-1.945297479629516602e+00
-5.402538180351257324e-01
-6.179833412170410156e-01
1.044888377189636230e+00
2.028681039810180664e-01
-1.814188241958618164e+00
7.564441561698913574e-01
2.036949247121810913e-01
3.829737305641174316e-01
2.457187473773956299e-01
-1.914339900016784668e+00
3.512105941772460938e-01
7.819831371307373047e-01
-1.323810219764709473e+00
5.929419770836830139e-02
1.003728061914443970e-02
6.947805881500244141e-01
2.446848452091217041e-01
-1.653310656547546387e-01
6.810861825942993164e-01
-6.782275438308715820e-01
-1.346949458122253418e+00
2.648336291313171387e-01
-6.729055047035217285e-01
8.560751080513000488e-01
-1.274853467941284180e+00
-2.483824014663696289e+00
-2.861401736736297607e-01
5.579890012741088867e-01
1.116797327995300293e-03
1.070467591285705566e+00
