Score
-2.101449012756347656e+00
7.707422971725463867e-01
-1.643614053726196289e+00
-4.821419715881347656e-01
9.172310233116149902e-01
1.030685544013977051e+00
8.383384346961975098e-01
-1.304871916770935059e+00
1.786022424697875977e+00
7.585749030113220215e-01
1.336965084075927734e+00
-1.111830830574035645e+00
-9.939661622047424316e-01
-1.551320433616638184e+00
9.908105134963989258e-01
1.404584884643554688e+00
-2.241831302642822266e+00
1.313999414443969727e+00
6.401907205581665039e-01
-1.360532045364379883e+00
9.369122982025146484e-01
1.337890625000000000e+00
-1.321525126695632935e-02
7.191227674484252930e-01
1.578356742858886719e+00
4.253648519515991211e-01
1.251955747604370117e+00
-5.301948189735412598e-01
6.265384554862976074e-01
1.480164051055908203e+00
-1.689990520477294922e+00
7.022122144699096680e-01
-4.828940629959106445e-01
-1.448336601257324219e+00
-1.226418375968933105e+00
1.316552758216857910e+00
-2.197466939687728882e-01
-3.070743978023529053e-01
-2.634623050689697266e-01
1.202308535575866699e+00
4.531293809413909912e-01
7.295195460319519043e-01
7.018048763275146484e-01
-1.002358347177505493e-01
1.135313391685485840e+00
-5.003564357757568359e-01
1.415331006050109863e+00
-1.115824341773986816e+00
-2.146031379699707031e+00
1.298257708549499512e+00
1.527190446853637695e+00
-2.612783387303352356e-02
-7.042661309242248535e-01
-9.329057931900024414e-01
-1.186484247446060181e-01
8.473773598670959473e-01
7.003793120384216309e-01
-1.965463399887084961e+00
-9.444246292114257812e-01
-1.006340384483337402e+00
1.174638509750366211e+00
-3.160416334867477417e-02
1.708480358123779297e+00
-3.839683532714843750e-01
-1.831294536590576172e+00
-1.332495093345642090e+00
-1.546044826507568359e+00
-1.695434302091598511e-01
1.244476795196533203e+00
-2.364034950733184814e-01
1.393027424812316895e+00
1.616903305053710938e+00
-1.263153180480003357e-02
-1.710981369018554688e+00
-5.262321233749389648e-01
-1.541981458663940430e+00
1.220175266265869141e+00
-1.322838902473449707e+00
8.594855666160583496e-01
-1.515511751174926758e+00
5.652025938034057617e-01
7.871130108833312988e-01
1.026843309402465820e+00
-4.302680492401123047e-01
8.245038390159606934e-01
1.092930316925048828e+00
1.116903424263000488e+00
9.466589689254760742e-01
-1.586211472749710083e-01
1.420818328857421875e+00
1.262223720550537109e+00
-2.647129535675048828e+00
5.479661822319030762e-01
5.388671755790710449e-01
1.348631381988525391e+00
-2.696125507354736328e-01
1.064879775047302246e+00
-2.359345674514770508e+00
-1.778173297643661499e-01
1.047918558120727539e+00
2.459015324711799622e-02
-5.168457627296447754e-01
1.011840701103210449e+00
1.231591463088989258e+00
-1.297386288642883301e-01
1.693651199340820312e+00
-8.378513455390930176e-01
-1.120757818222045898e+00
-1.311223745346069336e+00
-4.468425512313842773e-01
6.928705573081970215e-01
-1.712930202484130859e-01
-2.502766251564025879e-01
-9.575359821319580078e-01
-1.796430230140686035e+00
-1.313352465629577637e+00
-9.760526418685913086e-01
4.060071334242820740e-02
-1.816027998924255371e+00
1.228116869926452637e+00
-1.596903920173645020e+00
4.863227605819702148e-01
1.093985199928283691e+00
2.850309610366821289e-01
1.292154788970947266e-01
1.642973661422729492e+00
-1.387759923934936523e+00
-1.798333168029785156e+00
-1.889335632324218750e+00
-1.112368822097778320e+00
1.891598701477050781e+00
1.124170422554016113e+00
9.391285777091979980e-01
6.564226746559143066e-01
3.649749457836151123e-01
1.145090237259864807e-01
9.915070533752441406e-01
-1.533468365669250488e+00
1.136959552764892578e+00
2.652541361749172211e-02
6.189790964126586914e-01
1.388097882270812988e+00
-1.525223016738891602e+00
-1.885150194168090820e+00
8.930519223213195801e-01
-2.394313097000122070e+00
3.591336905956268311e-01
