Feature,Gain,Importance
throwback,8.11500249167009e-06,8.11500249167009e-06
burst,8.11258998006094e-06,8.11258998006094e-06
athlets,8.10897341654757e-06,8.10897341654757e-06
transmission,8.10381139845002e-06,8.10381139845002e-06
21v,8.10381078918888e-06,8.10381078918888e-06
camp,8.09603068587539e-06,8.09603068587539e-06
collapsible,8.09380409663576e-06,8.09380409663576e-06
archos,8.09309368234014e-06,8.09309368234014e-06
harajuku,8.08763894503819e-06,8.08763894503819e-06
lucent,8.08500122443962e-06,8.08500122443962e-06
ashamed,8.07200071560928e-06,8.07200071560928e-06
px100,8.06418075240469e-06,8.06418075240469e-06
motorizer,8.06134276188158e-06,8.06134276188158e-06
marshmallow,8.04789726418982e-06,8.04789726418982e-06
slider,8.04370975675852e-06,8.04370975675852e-06
steady,8.0337755918981e-06,8.0337755918981e-06
tremble,8.03261364548538e-06,8.03261364548538e-06
disney,8.02873628245889e-06,8.02873628245889e-06
deteriorate,8.02804172431037e-06,8.02804172431037e-06
competition,8.02705096419122e-06,8.02705096419122e-06
iproducts,8.02412333580975e-06,8.02412333580975e-06
es,8.02009847645963e-06,8.02009847645963e-06
productpelase,8.01665306868534e-06,8.01665306868534e-06
adaptor,8.01510612444681e-06,8.01510612444681e-06
prolong,8.00802983368144e-06,8.00802983368144e-06
bay,7.98460350699496e-06,7.98460350699496e-06
country,7.98441088752796e-06,7.98441088752796e-06
pricepoint,7.98347006230777e-06,7.98347006230777e-06
skeleton,7.98039681941717e-06,7.98039681941717e-06
avoidable,7.97941680288678e-06,7.97941680288678e-06
headphones1,7.97178135104178e-06,7.97178135104178e-06
1r,7.97098651661903e-06,7.97098651661903e-06
straighten,7.96247105676542e-06,7.96247105676542e-06
heaphones,7.96027641574776e-06,7.96027641574776e-06
puma,7.95945144793242e-06,7.95945144793242e-06
scrape,7.95839958658895e-06,7.95839958658895e-06
chinese,7.9550807716651e-06,7.9550807716651e-06
fineso,7.94846470501701e-06,7.94846470501701e-06
resistance,7.94600830881769e-06,7.94600830881769e-06
mdrzx100,7.94490567817863e-06,7.94490567817863e-06
dark,7.94155584720586e-06,7.94155584720586e-06
fashionable,7.93828227217485e-06,7.93828227217485e-06
brusk,7.93674930411473e-06,7.93674930411473e-06
se215s,7.92754134510829e-06,7.92754134510829e-06
fluid,7.92577263300053e-06,7.92577263300053e-06
appropriately,7.91576633449585e-06,7.91576633449585e-06
41,7.91049704259098e-06,7.91049704259098e-06
425s,7.90811853841942e-06,7.90811853841942e-06
aircraft,7.90799158946001e-06,7.90799158946001e-06
binge,7.90692914614466e-06,7.90692914614466e-06
zen,7.90508387238003e-06,7.90508387238003e-06
avail,7.89248709402992e-06,7.89248709402992e-06
elective,7.88730231102974e-06,7.88730231102974e-06
irrational,7.88160711433169e-06,7.88160711433169e-06
natural,7.88050851796534e-06,7.88050851796534e-06
valuable,7.86877321310147e-06,7.86877321310147e-06
speck,7.86275729339585e-06,7.86275729339585e-06
califone,7.85958139550562e-06,7.85958139550562e-06
sean,7.85674279438642e-06,7.85674279438642e-06
excessive,7.85447287271252e-06,7.85447287271252e-06
prs,7.85351269238143e-06,7.85351269238143e-06
gummys,7.84578576770357e-06,7.84578576770357e-06
zx,7.84156303884626e-06,7.84156303884626e-06
kd,7.81749758242208e-06,7.81749758242208e-06
alkaline,7.81054904275909e-06,7.81054904275909e-06
4days,7.80514680258107e-06,7.80514680258107e-06
usethey,7.80451613671041e-06,7.80451613671041e-06
locker,7.80375666065882e-06,7.80375666065882e-06
fullutant,7.80048614369351e-06,7.80048614369351e-06
nuance,7.78657994726543e-06,7.78657994726543e-06
vibration,7.78521901922231e-06,7.78521901922231e-06
iem,7.77602167551566e-06,7.77602167551566e-06
atm50,7.772639134483e-06,7.772639134483e-06
supportive,7.7612153120287e-06,7.7612153120287e-06
woodwind,7.75565222967502e-06,7.75565222967502e-06
bird,7.75491208962224e-06,7.75491208962224e-06
melody,7.73840266347917e-06,7.73840266347917e-06
defiantly,7.73203135151661e-06,7.73203135151661e-06
ungrappling,7.73155778522232e-06,7.73155778522232e-06
airspace,7.71977289500962e-06,7.71977289500962e-06
mercilessly,7.70426411636522e-06,7.70426411636522e-06
unused,7.69424626777078e-06,7.69424626777078e-06
leakthe,7.68900862375841e-06,7.68900862375841e-06
varietystylecons,7.68835191849323e-06,7.68835191849323e-06
screen,7.68464823203286e-06,7.68464823203286e-06
sr200,7.67898013114705e-06,7.67898013114705e-06
satisfaction,7.67488922061729e-06,7.67488922061729e-06
advise,7.66594037954577e-06,7.66594037954577e-06
headsetafter,7.66181745227411e-06,7.66181745227411e-06
wad,7.66122719297071e-06,7.66122719297071e-06
nott,7.65704447812648e-06,7.65704447812648e-06
extensive,7.64236498937112e-06,7.64236498937112e-06
unlock,7.63343273463368e-06,7.63343273463368e-06
yahoo,7.62742216692672e-06,7.62742216692672e-06
convince,7.62390540154042e-06,7.62390540154042e-06
neon,7.61430469563013e-06,7.61430469563013e-06
theseear,7.60587552251863e-06,7.60587552251863e-06
beautifulcons,7.59961671666672e-06,7.59961671666672e-06
transferrence,7.59615361734729e-06,7.59615361734729e-06
verdictthe,7.59016670261597e-06,7.59016670261597e-06
chug,7.58307953053858e-06,7.58307953053858e-06
cheapersennheiser,7.5773573588636e-06,7.5773573588636e-06
eyeglass,7.5714733994894e-06,7.5714733994894e-06
mdrrf,7.55888811908366e-06,7.55888811908366e-06
grandiose,7.55666435778373e-06,7.55666435778373e-06
poop,7.55303399944551e-06,7.55303399944551e-06
req,7.54475777368977e-06,7.54475777368977e-06
repurchase,7.54006625372897e-06,7.54006625372897e-06
areso,7.51820273617254e-06,7.51820273617254e-06
respectful,7.51567545483283e-06,7.51567545483283e-06
cancellation,7.51479979723682e-06,7.51479979723682e-06
stennheiser,7.51217225614389e-06,7.51217225614389e-06
aaa,7.51058179424309e-06,7.51058179424309e-06
durring,7.50742376629505e-06,7.50742376629505e-06
massive,7.50599212800587e-06,7.50599212800587e-06
dominate,7.5046544680175e-06,7.5046544680175e-06
glitter,7.49014913291826e-06,7.49014913291826e-06
misrepresent,7.47717420133558e-06,7.47717420133558e-06
cushiony,7.47558517788515e-06,7.47558517788515e-06
hhd,7.47354979845175e-06,7.47354979845175e-06
bood,7.46162699619768e-06,7.46162699619768e-06
install,7.45908121035747e-06,7.45908121035747e-06
router,7.44127726148805e-06,7.44127726148805e-06
s4as,7.43892203331485e-06,7.43892203331485e-06
sykik,7.4287382618655e-06,7.4287382618655e-06
mic1,7.42104778242277e-06,7.42104778242277e-06
hassle,7.41892161079769e-06,7.41892161079769e-06
tubing,7.40347530533745e-06,7.40347530533745e-06
sedan,7.40011288209765e-06,7.40011288209765e-06
total,7.40008373291253e-06,7.40008373291253e-06
crackly,7.39764207081162e-06,7.39764207081162e-06
mudwrestle,7.38870603468488e-06,7.38870603468488e-06
bill,7.38495514968636e-06,7.38495514968636e-06
smallish,7.38467870587645e-06,7.38467870587645e-06
physically,7.37521266105861e-06,7.37521266105861e-06
lune,7.37432742766242e-06,7.37432742766242e-06
appreciably,7.37209228677963e-06,7.37209228677963e-06
addition,7.36882784278769e-06,7.36882784278769e-06
incapatibility,7.36402378213747e-06,7.36402378213747e-06
the7,7.36228643943293e-06,7.36228643943293e-06
moley,7.34922026018609e-06,7.34922026018609e-06
vids,7.34216508083422e-06,7.34216508083422e-06
sham,7.32261968394182e-06,7.32261968394182e-06
ur30,7.31746589850559e-06,7.31746589850559e-06
64,7.31138896749935e-06,7.31138896749935e-06
inevitably,7.30790627360107e-06,7.30790627360107e-06
neat,7.30323295171111e-06,7.30323295171111e-06
detract,7.29482375694577e-06,7.29482375694577e-06
attend,7.29247205952322e-06,7.29247205952322e-06
heasdaet,7.28648884400243e-06,7.28648884400243e-06
infant,7.28603131000182e-06,7.28603131000182e-06
auvio,7.28189074144797e-06,7.28189074144797e-06
format,7.27826729305438e-06,7.27826729305438e-06
roommate,7.27420029058389e-06,7.27420029058389e-06
tereo,7.27185617045846e-06,7.27185617045846e-06
impeccable,7.26687653857515e-06,7.26687653857515e-06
professor,7.25824651400769e-06,7.25824651400769e-06
spca,7.25589570940292e-06,7.25589570940292e-06
happt,7.25513662765636e-06,7.25513662765636e-06
vastly,7.25217398613632e-06,7.25217398613632e-06
detectorists,7.25077243327703e-06,7.25077243327703e-06
sie2i,7.25075840609012e-06,7.25075840609012e-06
earwig,7.23461805905633e-06,7.23461805905633e-06
favorably,7.23435832941989e-06,7.23435832941989e-06
squishy,7.23423137651794e-06,7.23423137651794e-06
unbelieveable,7.23217443390607e-06,7.23217443390607e-06
pillow,7.22308729851011e-06,7.22308729851011e-06
insulationquick,7.22100688248205e-06,7.22100688248205e-06
darh,7.22065372764302e-06,7.22065372764302e-06
grabto,7.21985913747872e-06,7.21985913747872e-06
deploy,7.2144347721602e-06,7.2144347721602e-06
interaction,7.20371065706716e-06,7.20371065706716e-06
leary,7.19546212498301e-06,7.19546212498301e-06
flake,7.19513030406852e-06,7.19513030406852e-06
alexander,7.19355943341297e-06,7.19355943341297e-06
apnea,7.18201052296061e-06,7.18201052296061e-06
achievable,7.17787478067298e-06,7.17787478067298e-06
nifty,7.17783353190069e-06,7.17783353190069e-06
bouncy,7.17110277344503e-06,7.17110277344503e-06
comunication,7.16907306518512e-06,7.16907306518512e-06
hdr120,7.16573185987787e-06,7.16573185987787e-06
feat,7.13942196382105e-06,7.13942196382105e-06
hk,7.13469439911069e-06,7.13469439911069e-06
storage,7.11937382787405e-06,7.11937382787405e-06
meditation,7.11896278966275e-06,7.11896278966275e-06
fittingthanks,7.11293529451135e-06,7.11293529451135e-06
finegood,7.10711405441453e-06,7.10711405441453e-06
theheadphone,7.10645357384058e-06,7.10645357384058e-06
lateral,7.10517876038114e-06,7.10517876038114e-06
wantthe,7.10465921659776e-06,7.10465921659776e-06
outclass,7.10404262360891e-06,7.10404262360891e-06
hostage,7.09843911773548e-06,7.09843911773548e-06
shuffle,7.09678289012431e-06,7.09678289012431e-06
supression,7.09606895706619e-06,7.09606895706619e-06
doen,7.08907306999064e-06,7.08907306999064e-06
lobe,7.08262924125322e-06,7.08262924125322e-06
peice,7.07883374161213e-06,7.07883374161213e-06
engine,7.06825483552672e-06,7.06825483552672e-06
paingreat,7.05892668300003e-06,7.05892668300003e-06
xxxx,7.0496302502008e-06,7.0496302502008e-06
wool,7.04646332667388e-06,7.04646332667388e-06
gd,7.04268174127413e-06,7.04268174127413e-06
wirecutter,7.03950030070131e-06,7.03950030070131e-06
undesirable,7.03891559647654e-06,7.03891559647654e-06
cat,7.03805326251489e-06,7.03805326251489e-06
pearl,7.03288082796465e-06,7.03288082796465e-06
interchangable,7.03144996184182e-06,7.03144996184182e-06
potato,7.02645551543106e-06,7.02645551543106e-06
reccomand,7.02624788846851e-06,7.02624788846851e-06
peformance,7.02428201721626e-06,7.02428201721626e-06
proximity,7.02117213177893e-06,7.02117213177893e-06
fortunately,7.01427531732482e-06,7.01427531732482e-06
happend,7.01352032013071e-06,7.01352032013071e-06
ugly,7.01188700714654e-06,7.01188700714654e-06
clutch,7.01014577850714e-06,7.01014577850714e-06
consign,7.00929760750204e-06,7.00929760750204e-06
forgetful,7.004920896443e-06,7.004920896443e-06
scripture,7.00438072422884e-06,7.00438072422884e-06
unaccommodating,7.00122753003649e-06,7.00122753003649e-06
abulity,6.99378520753091e-06,6.99378520753091e-06
dgx,6.99310839439948e-06,6.99310839439948e-06
180s,6.9868411269765e-06,6.9868411269765e-06
demand,6.98346441030418e-06,6.98346441030418e-06
weep,6.98280053923371e-06,6.98280053923371e-06
reasonalbly,6.97605552007007e-06,6.97605552007007e-06
tat,6.97083075011704e-06,6.97083075011704e-06
shade,6.95472894189373e-06,6.95472894189373e-06
s7hd,6.95335270451645e-06,6.95335270451645e-06
disruption,6.9525264902282e-06,6.9525264902282e-06
groovy,6.94773768010868e-06,6.94773768010868e-06
missplaced,6.94200861338945e-06,6.94200861338945e-06
ulitimae,6.94104993512374e-06,6.94104993512374e-06
itough,6.93826839492256e-06,6.93826839492256e-06
inexpensivly,6.9381338683669e-06,6.9381338683669e-06
bte,6.93281412450909e-06,6.93281412450909e-06
knell,6.92701952870878e-06,6.92701952870878e-06
enormously,6.92414152650003e-06,6.92414152650003e-06
definitley,6.90983046849139e-06,6.90983046849139e-06
driver,6.90667253247223e-06,6.90667253247223e-06
vinyl,6.89879852841753e-06,6.89879852841753e-06
velcro,6.88679395134633e-06,6.88679395134633e-06
22,6.88533369680262e-06,6.88533369680262e-06
badboys,6.87574670746649e-06,6.87574670746649e-06
trampoline,6.87008945826318e-06,6.87008945826318e-06
afraid,6.86751103900832e-06,6.86751103900832e-06
efficient,6.86648462223321e-06,6.86648462223321e-06
quale,6.86109460872542e-06,6.86109460872542e-06
othern,6.85993733500115e-06,6.85993733500115e-06
hourspros,6.85634317826331e-06,6.85634317826331e-06
controlandsony,6.85367030408164e-06,6.85367030408164e-06
horriblesound,6.85332976061568e-06,6.85332976061568e-06
audiovox,6.85165259902275e-06,6.85165259902275e-06
clog,6.84177012254948e-06,6.84177012254948e-06
iems,6.83006932767911e-06,6.83006932767911e-06
easter,6.8250291109395e-06,6.8250291109395e-06
burden,6.81036966222749e-06,6.81036966222749e-06
lysol,6.81031333498598e-06,6.81031333498598e-06
successfully,6.80968612645158e-06,6.80968612645158e-06
oe2,6.80457102193132e-06,6.80457102193132e-06
headphonese,6.80029358750925e-06,6.80029358750925e-06
tokyo,6.79220666759352e-06,6.79220666759352e-06
finetuning,6.79168552917363e-06,6.79168552917363e-06
disapoint,6.78873057206797e-06,6.78873057206797e-06
chin,6.78664692009837e-06,6.78664692009837e-06
class,6.78329457855964e-06,6.78329457855964e-06
spot,6.77441709650101e-06,6.77441709650101e-06
nervous,6.76448486487858e-06,6.76448486487858e-06
cuz,6.74524017251813e-06,6.74524017251813e-06
radar,6.73818411553601e-06,6.73818411553601e-06
disintegrate,6.73814400362214e-06,6.73814400362214e-06
diesel,6.72927272085206e-06,6.72927272085206e-06
fraction,6.72494129188414e-06,6.72494129188414e-06
convienience,6.72332298695432e-06,6.72332298695432e-06
pix,6.71803083049114e-06,6.71803083049114e-06
confess,6.71098910199865e-06,6.71098910199865e-06
iked,6.70439250712176e-06,6.70439250712176e-06
private,6.70238207259747e-06,6.70238207259747e-06
parasound,6.69934764865519e-06,6.69934764865519e-06
program,6.69736165500902e-06,6.69736165500902e-06
gum,6.68839255485559e-06,6.68839255485559e-06
culmination,6.68239191242402e-06,6.68239191242402e-06
hair,6.67751184391366e-06,6.67751184391366e-06
meeting,6.67534966557612e-06,6.67534966557612e-06
pleasingly,6.66407408115734e-06,6.66407408115734e-06
electricity,6.66010248579918e-06,6.66010248579918e-06
earcup,6.65864392336521e-06,6.65864392336521e-06
geart,6.6581418182945e-06,6.6581418182945e-06
obsolete,6.65668916394988e-06,6.65668916394988e-06
relate,6.65492047904758e-06,6.65492047904758e-06
20bl,6.6546278182305e-06,6.6546278182305e-06
buyn,6.63410535309457e-06,6.63410535309457e-06
litlle,6.61928959819892e-06,6.61928959819892e-06
idiotically,6.61583848880759e-06,6.61583848880759e-06
concept2,6.6154145146316e-06,6.6154145146316e-06
vietnam,6.61335592976558e-06,6.61335592976558e-06
staff,6.60879452364797e-06,6.60879452364797e-06
incorrect,6.60456122811546e-06,6.60456122811546e-06
napkin,6.60076552861692e-06,6.60076552861692e-06
addictive,6.59904866499562e-06,6.59904866499562e-06
truth,6.59738108044584e-06,6.59738108044584e-06
squat,6.59057139170037e-06,6.59057139170037e-06
85,6.58369065271032e-06,6.58369065271032e-06
pefect,6.58035542686061e-06,6.58035542686061e-06
arounds,6.57501660286637e-06,6.57501660286637e-06
popular,6.56624179149133e-06,6.56624179149133e-06
fiding,6.5658857524086e-06,6.5658857524086e-06
responsive,6.56504062838888e-06,6.56504062838888e-06
workaround,6.56485426101802e-06,6.56485426101802e-06
murder,6.56213321950263e-06,6.56213321950263e-06
doa,6.5612060608374e-06,6.5612060608374e-06
stinkin,6.55494513312147e-06,6.55494513312147e-06
enter,6.54388160757984e-06,6.54388160757984e-06
individual,6.5437121400708e-06,6.5437121400708e-06
blast,6.54276031074163e-06,6.54276031074163e-06
thons,6.53552591966094e-06,6.53552591966094e-06
bionic,6.53217721460342e-06,6.53217721460342e-06
pnk,6.52660012788322e-06,6.52660012788322e-06
ipods,6.52657170237483e-06,6.52657170237483e-06
entangle,6.52360652467285e-06,6.52360652467285e-06
roll,6.51927790998199e-06,6.51927790998199e-06
joy,6.51798895278243e-06,6.51798895278243e-06
motercycle,6.51244377281702e-06,6.51244377281702e-06
xteme,6.50192208698969e-06,6.50192208698969e-06
ohio,6.50143636896801e-06,6.50143636896801e-06
doest,6.50072741891752e-06,6.50072741891752e-06
65281,6.5003484408867e-06,6.5003484408867e-06
disease,6.49991697596568e-06,6.49991697596568e-06
uncomfortableoverall,6.49918810589104e-06,6.49918810589104e-06
presentable,6.49816183697628e-06,6.49816183697628e-06
glove,6.49423493248879e-06,6.49423493248879e-06
practiaclly,6.49207531313451e-06,6.49207531313451e-06
underarm,6.4884716713816e-06,6.4884716713816e-06
corrode,6.48666154289582e-06,6.48666154289582e-06
rectify,6.47704692659314e-06,6.47704692659314e-06
rag,6.47563187440545e-06,6.47563187440545e-06
fuzzy,6.4575064684522e-06,6.4575064684522e-06
shq1000s,6.45451206616288e-06,6.45451206616288e-06
smartpen,6.4530301966506e-06,6.4530301966506e-06
jan,6.44999285888167e-06,6.44999285888167e-06
weave,6.44991366714302e-06,6.44991366714302e-06
uld,6.44906372389098e-06,6.44906372389098e-06
million,6.44842588584724e-06,6.44842588584724e-06
regretably,6.44646445191167e-06,6.44646445191167e-06
steep,6.44401457675005e-06,6.44401457675005e-06
multicolored,6.43979845657117e-06,6.43979845657117e-06
supra,6.43471649699209e-06,6.43471649699209e-06
treatment,6.43382487771077e-06,6.43382487771077e-06
cvh42,6.43340382291464e-06,6.43340382291464e-06
busy,6.43230942362443e-06,6.43230942362443e-06
minimise,6.4300366266934e-06,6.4300366266934e-06
moderate,6.42833229705939e-06,6.42833229705939e-06
ratio,6.42592858173663e-06,6.42592858173663e-06
increadable,6.42040681802251e-06,6.42040681802251e-06
famous,6.4135713839229e-06,6.4135713839229e-06
isolantion,6.41279050656673e-06,6.41279050656673e-06
oval,6.40682211713411e-06,6.40682211713411e-06
multi,6.39757106526656e-06,6.39757106526656e-06
havn,6.39278954947974e-06,6.39278954947974e-06
temperature,6.38779003682227e-06,6.38779003682227e-06
couz,6.38570500164995e-06,6.38570500164995e-06
100hours,6.38201638967054e-06,6.38201638967054e-06
geekier,6.37977499598606e-06,6.37977499598606e-06
disgust,6.37889104986726e-06,6.37889104986726e-06
infront,6.3725893022744e-06,6.3725893022744e-06
onecall,6.37155362964487e-06,6.37155362964487e-06
280,6.37090576409699e-06,6.37090576409699e-06
deafen,6.36803993818263e-06,6.36803993818263e-06
rageous,6.36243915925811e-06,6.36243915925811e-06
grrr,6.36169609292731e-06,6.36169609292731e-06
bluetooths,6.36075346883373e-06,6.36075346883373e-06
styler,6.36051404097609e-06,6.36051404097609e-06
adamant,6.35940910631334e-06,6.35940910631334e-06
circus,6.35758940554963e-06,6.35758940554963e-06
rechargable,6.34773728127605e-06,6.34773728127605e-06
spectacular,6.3451706382747e-06,6.3451706382747e-06
tread,6.3402586066257e-06,6.3402586066257e-06
perch,6.3395196046702e-06,6.3395196046702e-06
damadged,6.3385119740163e-06,6.3385119740163e-06
roam,6.33089182892431e-06,6.33089182892431e-06
monotone,6.30881681062809e-06,6.30881681062809e-06
nylon,6.30560636634449e-06,6.30560636634449e-06
unite,6.30379565508118e-06,6.30379565508118e-06
2pac,6.3032348231373e-06,6.3032348231373e-06
instantaneous,6.29773195957613e-06,6.29773195957613e-06
bo,6.29138177810193e-06,6.29138177810193e-06
insanely,6.28690946734489e-06,6.28690946734489e-06
eneloops,6.28498196834185e-06,6.28498196834185e-06
lap,6.27869884417219e-06,6.27869884417219e-06
steadfast,6.26260036600284e-06,6.26260036600284e-06
finish,6.26152483764116e-06,6.26152483764116e-06
spirit,6.25788030912892e-06,6.25788030912892e-06
14,6.2526576644669e-06,6.2526576644669e-06
captivate,6.25099331437161e-06,6.25099331437161e-06
indication,6.24826353649384e-06,6.24826353649384e-06
piercing,6.24776553219155e-06,6.24776553219155e-06
grand,6.24699062092843e-06,6.24699062092843e-06
ves,6.24542413750612e-06,6.24542413750612e-06
mh,6.24479678243809e-06,6.24479678243809e-06
2013,6.22588459518818e-06,6.22588459518818e-06
leakagemusic,6.21595855446557e-06,6.21595855446557e-06
elbow,6.21274809907968e-06,6.21274809907968e-06
pre,6.21080418418292e-06,6.21080418418292e-06
k99,6.20767890999634e-06,6.20767890999634e-06
peforms,6.19661828433908e-06,6.19661828433908e-06
aholic,6.19028335275656e-06,6.19028335275656e-06
808,6.19010568931642e-06,6.19010568931642e-06
superman,6.18980611929546e-06,6.18980611929546e-06
earings,6.18725256762253e-06,6.18725256762253e-06
hot,6.18261510422441e-06,6.18261510422441e-06
beater,6.18031491742408e-06,6.18031491742408e-06
12khz,6.17573531294882e-06,6.17573531294882e-06
cage,6.17148410109506e-06,6.17148410109506e-06
rx700,6.17091647499225e-06,6.17091647499225e-06
corless,6.16927202143675e-06,6.16927202143675e-06
intention,6.15594347460718e-06,6.15594347460718e-06
yoga,6.13875013442227e-06,6.13875013442227e-06
misinterpret,6.13545780714777e-06,6.13545780714777e-06
action,6.1334163957574e-06,6.1334163957574e-06
compensate,6.1227710942716e-06,6.1227710942716e-06
news,6.1150154665421e-06,6.1150154665421e-06
chinook,6.10964394761804e-06,6.10964394761804e-06
ferrari,6.10507107847696e-06,6.10507107847696e-06
kleenex,6.10213062501984e-06,6.10213062501984e-06
ios4,6.10140518402367e-06,6.10140518402367e-06
cityfirefliesas,6.09399670987825e-06,6.09399670987825e-06
eliminate,6.09038848903769e-06,6.09038848903769e-06
kilpsh,6.08822788637074e-06,6.08822788637074e-06
duty,6.08772274417597e-06,6.08772274417597e-06
ex56,6.07516085288085e-06,6.07516085288085e-06
reset,6.07454246754357e-06,6.07454246754357e-06
custody,6.06998196850686e-06,6.06998196850686e-06
seventeen,6.06372141976941e-06,6.06372141976941e-06
seperating,6.06293166565251e-06,6.06293166565251e-06
acknowledge,6.06238844129116e-06,6.06238844129116e-06
manage,6.0571033558266e-06,6.0571033558266e-06
miscellaneous,6.04549232379347e-06,6.04549232379347e-06
desktop,6.04426641085125e-06,6.04426641085125e-06
knock,6.04392133957344e-06,6.04392133957344e-06
crossfades,6.04014769971019e-06,6.04014769971019e-06
sho9561,6.0344782994441e-06,6.0344782994441e-06
remind,6.03083860363245e-06,6.03083860363245e-06
casestill,6.02649248222258e-06,6.02649248222258e-06
importantly,6.02389358797083e-06,6.02389358797083e-06
winder,6.02130099078962e-06,6.02130099078962e-06
functioningoverall,6.01149850017325e-06,6.01149850017325e-06
od,6.00794596773902e-06,6.00794596773902e-06
fourstars,6.00288702709354e-06,6.00288702709354e-06
leakage,6.00087762064684e-06,6.00087762064684e-06
nit,5.99751639993263e-06,5.99751639993263e-06
pronounce,5.99185510674212e-06,5.99185510674212e-06
assumably,5.99045239179918e-06,5.99045239179918e-06
hooah,5.98646764239329e-06,5.98646764239329e-06
as40ex,5.98331156423356e-06,5.98331156423356e-06
sie2,5.9797448651803e-06,5.9797448651803e-06
bithead,5.97721203023511e-06,5.97721203023511e-06
nook,5.97662861643666e-06,5.97662861643666e-06
epix,5.97443365208701e-06,5.97443365208701e-06
critique,5.97259394605088e-06,5.97259394605088e-06
badass,5.96594472682167e-06,5.96594472682167e-06
prominently,5.961186460798e-06,5.961186460798e-06
vendedor,5.95908961675497e-06,5.95908961675497e-06
d50,5.95835444798821e-06,5.95835444798821e-06
technic,5.9582922939526e-06,5.9582922939526e-06
durn,5.95363173081413e-06,5.95363173081413e-06
applique,5.94733643673671e-06,5.94733643673671e-06
tigher,5.94129282185225e-06,5.94129282185225e-06
butonly,5.93561396739302e-06,5.93561396739302e-06
rightwhen,5.93183950678402e-06,5.93183950678402e-06
obiously,5.9295542928866e-06,5.9295542928866e-06
unparalled,5.92945127149467e-06,5.92945127149467e-06
sponge,5.91732135120528e-06,5.91732135120528e-06
paris,5.90559782867283e-06,5.90559782867283e-06
unbalance,5.88993550271988e-06,5.88993550271988e-06
adore,5.88814199537413e-06,5.88814199537413e-06
mde,5.88801363887871e-06,5.88801363887871e-06
kink,5.88605244444135e-06,5.88605244444135e-06
shipper,5.87417345497592e-06,5.87417345497592e-06
auioohm,5.87224766022621e-06,5.87224766022621e-06
foldable,5.87026748516469e-06,5.87026748516469e-06
limbo,5.86966891717176e-06,5.86966891717176e-06
tohoward,5.86611329091247e-06,5.86611329091247e-06
lowprofile,5.85133399577852e-06,5.85133399577852e-06
verse,5.85097581541976e-06,5.85097581541976e-06
liquify,5.84516615353683e-06,5.84516615353683e-06
maximos,5.84339600210828e-06,5.84339600210828e-06
load,5.83832556964506e-06,5.83832556964506e-06
drastically,5.83824143814757e-06,5.83824143814757e-06
shovling,5.83606865083106e-06,5.83606865083106e-06
idevice,5.83316116789966e-06,5.83316116789966e-06
cx300iis,5.83066362323437e-06,5.83066362323437e-06
jon,5.82856505216669e-06,5.82856505216669e-06
objective2,5.82358883990021e-06,5.82358883990021e-06
worthwhile,5.81659858436923e-06,5.81659858436923e-06
asadvertised,5.81608736700034e-06,5.81608736700034e-06
beyer,5.80779954061451e-06,5.80779954061451e-06
nineteen,5.80486052934086e-06,5.80486052934086e-06
lisenting,5.80452199220778e-06,5.80452199220778e-06
2s,5.79809351328723e-06,5.79809351328723e-06
beautifully,5.78825603169821e-06,5.78825603169821e-06
evaluate,5.78044406586141e-06,5.78044406586141e-06
stimulus,5.78041885677137e-06,5.78041885677137e-06
precision,5.77862550651849e-06,5.77862550651849e-06
girlie,5.77315647944825e-06,5.77315647944825e-06
hell,5.77258054967401e-06,5.77258054967401e-06
bargan,5.77140243425358e-06,5.77140243425358e-06
unfortunatly,5.76418933651659e-06,5.76418933651659e-06
tracksoverall,5.74677089502824e-06,5.74677089502824e-06
clarify,5.74611410930229e-06,5.74611410930229e-06
triton,5.71233287320791e-06,5.71233287320791e-06
meticulous,5.7072230690621e-06,5.7072230690621e-06
specially,5.70097353452795e-06,5.70097353452795e-06
sedentary,5.69862659083852e-06,5.69862659083852e-06
timei,5.69502269402293e-06,5.69502269402293e-06
frizz,5.68174701430065e-06,5.68174701430065e-06
garden,5.68106769096253e-06,5.68106769096253e-06
thesework,5.68079552768066e-06,5.68079552768066e-06
biggie,5.68035122400693e-06,5.68035122400693e-06
incompatibility,5.67936494889008e-06,5.67936494889008e-06
muddle,5.67595077006632e-06,5.67595077006632e-06
grear,5.67431865097862e-06,5.67431865097862e-06
scale,5.67419925511384e-06,5.67419925511384e-06
anda,5.67208474511152e-06,5.67208474511152e-06
handheld,5.67096374127897e-06,5.67096374127897e-06
square,5.66613615004717e-06,5.66613615004717e-06
message,5.66409718567491e-06,5.66409718567491e-06
edge,5.6584784441203e-06,5.6584784441203e-06
throng,5.65813898766411e-06,5.65813898766411e-06
calf,5.64712451295439e-06,5.64712451295439e-06
duhhhh,5.64554806275445e-06,5.64554806275445e-06
hood,5.63884693668206e-06,5.63884693668206e-06
cable4,5.63578591673458e-06,5.63578591673458e-06
jbl,5.63306792660257e-06,5.63306792660257e-06
testimonial,5.62774215923854e-06,5.62774215923854e-06
graceful,5.62751338589608e-06,5.62751338589608e-06
destination,5.62372759449753e-06,5.62372759449753e-06
acre,5.62354410461081e-06,5.62354410461081e-06
repairable,5.62262972396321e-06,5.62262972396321e-06
tender,5.62001673711634e-06,5.62001673711634e-06
