"","V1","V2","V3","V4","V5"
"1",0.256410256410256,0.252136752136752,0.0961538461538462,0.262820512820513,0.132478632478632
"2",0.373134328358209,0.131840796019901,0.0920398009950249,0.281094527363184,0.121890547263682
"3",0.204188481675393,0.120418848167539,0.193717277486911,0.193717277486911,0.287958115183246
"4",0.33,0.13,0.17,0.165,0.205
"5",0.293838862559242,0.137440758293839,0.132701421800948,0.341232227488152,0.0947867298578199
"6",0.0839160839160839,0.534965034965035,0.0699300699300699,0.178321678321678,0.132867132867133
"7",0.242063492063492,0.126984126984127,0.198412698412698,0.277777777777778,0.154761904761905
"8",0.184684684684685,0.130630630630631,0.144144144144144,0.243243243243243,0.297297297297297
"9",0.321608040201005,0.105527638190955,0.120603015075377,0.301507537688442,0.150753768844221
"10",0.287128712871287,0.193069306930693,0.138613861386139,0.202970297029703,0.178217821782178
"11",0.308695652173913,0.226086956521739,0.134782608695652,0.2,0.130434782608696
"12",0.289855072463768,0.106280193236715,0.135265700483092,0.333333333333333,0.135265700483092
"13",0.113095238095238,0.142857142857143,0.255952380952381,0.327380952380952,0.160714285714286
"14",0.231155778894472,0.226130653266332,0.14070351758794,0.291457286432161,0.110552763819095
"15",0.214788732394366,0.21830985915493,0.0633802816901408,0.366197183098592,0.137323943661972
"16",0.263157894736842,0.115789473684211,0.0842105263157895,0.347368421052632,0.189473684210526
"17",0.292307692307692,0.179487179487179,0.179487179487179,0.225641025641026,0.123076923076923
"18",0.290816326530612,0.163265306122449,0.122448979591837,0.306122448979592,0.11734693877551
"19",0.211920529801325,0.139072847682119,0.172185430463576,0.311258278145695,0.165562913907285
"20",0.312883435582822,0.190184049079755,0.134969325153374,0.220858895705521,0.141104294478528
"21",0.153333333333333,0.173333333333333,0.286666666666667,0.166666666666667,0.22
"22",0.147651006711409,0.167785234899329,0.302013422818792,0.161073825503356,0.221476510067114
"23",0.345911949685535,0.138364779874214,0.106918238993711,0.257861635220126,0.150943396226415
"24",0.262569832402235,0.162011173184358,0.0949720670391061,0.245810055865922,0.23463687150838
"25",0.263959390862944,0.147208121827411,0.121827411167513,0.355329949238579,0.111675126903553
"26",0.236559139784946,0.139784946236559,0.279569892473118,0.204301075268817,0.139784946236559
"27",0.264367816091954,0.270114942528736,0.14367816091954,0.206896551724138,0.114942528735632
"28",0.32,0.204,0.128,0.176,0.172
"29",0.177914110429448,0.141104294478528,0.202453987730061,0.196319018404908,0.282208588957055
"30",0.362694300518135,0.0725388601036269,0.119170984455959,0.341968911917098,0.103626943005181
"31",0.271844660194175,0.155339805825243,0.155339805825243,0.194174757281553,0.223300970873786
"32",0.148387096774194,0.387096774193548,0.0903225806451613,0.229032258064516,0.145161290322581
"33",0.179856115107914,0.165467625899281,0.165467625899281,0.151079136690647,0.338129496402878
"34",0.259668508287293,0.18232044198895,0.12707182320442,0.292817679558011,0.138121546961326
"35",0.150943396226415,0.0817610062893082,0.163522012578616,0.251572327044025,0.352201257861635
"36",0.134615384615385,0.0833333333333333,0.128205128205128,0.365384615384615,0.288461538461538
"37",0.381720430107527,0.172043010752688,0.139784946236559,0.188172043010753,0.118279569892473
"38",0.210526315789474,0.164473684210526,0.263157894736842,0.197368421052632,0.164473684210526
"39",0.372549019607843,0.107843137254902,0.122549019607843,0.196078431372549,0.200980392156863
"40",0.163934426229508,0.131147540983607,0.229508196721311,0.319672131147541,0.155737704918033
"41",0.147058823529412,0.487394957983193,0.105042016806723,0.138655462184874,0.121848739495798
"42",0.363128491620112,0.106145251396648,0.111731843575419,0.29608938547486,0.122905027932961
"43",0.196078431372549,0.196078431372549,0.130718954248366,0.248366013071895,0.228758169934641
"44",0.209302325581395,0.155038759689922,0.170542635658915,0.263565891472868,0.201550387596899
"45",0.173431734317343,0.357933579335793,0.143911439114391,0.177121771217712,0.14760147601476
"46",0.260162601626016,0.154471544715447,0.227642276422764,0.203252032520325,0.154471544715447
"47",0.217948717948718,0.141025641025641,0.153846153846154,0.230769230769231,0.256410256410256
"48",0.285714285714286,0.148148148148148,0.126984126984127,0.312169312169312,0.126984126984127
"49",0.172932330827068,0.142857142857143,0.18796992481203,0.225563909774436,0.270676691729323
"50",0.323308270676692,0.135338345864662,0.12781954887218,0.293233082706767,0.120300751879699
"51",0.364238410596026,0.105960264900662,0.172185430463576,0.211920529801325,0.145695364238411
"52",0.216666666666667,0.138888888888889,0.2,0.3,0.144444444444444
"53",0.277777777777778,0.214285714285714,0.158730158730159,0.222222222222222,0.126984126984127
"54",0.15527950310559,0.192546583850932,0.304347826086957,0.161490683229814,0.186335403726708
"55",0.288732394366197,0.169014084507042,0.154929577464789,0.204225352112676,0.183098591549296
"56",0.374149659863946,0.149659863945578,0.149659863945578,0.170068027210884,0.156462585034014
"57",0.345029239766082,0.169590643274854,0.175438596491228,0.169590643274854,0.140350877192982
"58",0.306122448979592,0.112244897959184,0.224489795918367,0.163265306122449,0.193877551020408
"59",0.239520958083832,0.167664670658683,0.173652694610778,0.263473053892216,0.155688622754491
"60",0.125,0.495967741935484,0.108870967741935,0.185483870967742,0.0846774193548387
"61",0.173611111111111,0.381944444444444,0.131944444444444,0.201388888888889,0.111111111111111
"62",0.223880597014925,0.134328358208955,0.238805970149254,0.246268656716418,0.156716417910448
"63",0.185929648241206,0.165829145728643,0.125628140703518,0.396984924623116,0.125628140703518
"64",0.232704402515723,0.232704402515723,0.144654088050314,0.226415094339623,0.163522012578616
"65",0.214285714285714,0.103896103896104,0.194805194805195,0.324675324675325,0.162337662337662
"66",0.228758169934641,0.183006535947712,0.202614379084967,0.287581699346405,0.0980392156862745
"67",0.219178082191781,0.253424657534247,0.164383561643836,0.212328767123288,0.150684931506849
"68",0.195121951219512,0.0975609756097561,0.203252032520325,0.357723577235772,0.146341463414634
"69",0.377622377622378,0.146853146853147,0.174825174825175,0.181818181818182,0.118881118881119
"70",0.263157894736842,0.128654970760234,0.222222222222222,0.304093567251462,0.0818713450292398
"71",0.221518987341772,0.151898734177215,0.208860759493671,0.278481012658228,0.139240506329114
"72",0.158273381294964,0.136690647482014,0.151079136690647,0.280575539568345,0.273381294964029
"73",0.222826086956522,0.108695652173913,0.271739130434783,0.179347826086957,0.217391304347826
"74",0.116504854368932,0.563106796116505,0.101941747572816,0.12621359223301,0.0922330097087379
"75",0.274853801169591,0.426900584795322,0.0994152046783626,0.105263157894737,0.0935672514619883
"76",0.153284671532847,0.182481751824818,0.18978102189781,0.255474452554745,0.218978102189781
"77",0.190721649484536,0.221649484536082,0.180412371134021,0.247422680412371,0.15979381443299
"78",0.158415841584158,0.178217821782178,0.158415841584158,0.217821782178218,0.287128712871287
"79",0.0980392156862745,0.612745098039216,0.0833333333333333,0.137254901960784,0.0686274509803922
"80",0.166666666666667,0.115384615384615,0.243589743589744,0.365384615384615,0.108974358974359
"81",0.21830985915493,0.176056338028169,0.119718309859155,0.211267605633803,0.274647887323944
"82",0.260504201680672,0.117647058823529,0.151260504201681,0.235294117647059,0.235294117647059
"83",0.227272727272727,0.21969696969697,0.212121212121212,0.204545454545455,0.136363636363636
"84",0.222222222222222,0.156862745098039,0.176470588235294,0.254901960784314,0.189542483660131
"85",0.20625,0.11875,0.2,0.26875,0.20625
"86",0.23489932885906,0.134228187919463,0.174496644295302,0.281879194630872,0.174496644295302
"87",0.195488721804511,0.225563909774436,0.180451127819549,0.270676691729323,0.12781954887218
"88",0.329842931937173,0.109947643979058,0.0942408376963351,0.235602094240838,0.230366492146597
"89",0.34375,0.125,0.166666666666667,0.1875,0.177083333333333
"90",0.279816513761468,0.174311926605505,0.073394495412844,0.36697247706422,0.105504587155963
"91",0.317307692307692,0.134615384615385,0.230769230769231,0.144230769230769,0.173076923076923
"92",0.19327731092437,0.151260504201681,0.243697478991597,0.19327731092437,0.218487394957983
"93",0.294117647058824,0.186274509803922,0.117647058823529,0.284313725490196,0.117647058823529
"94",0.333333333333333,0.0777777777777778,0.1,0.333333333333333,0.155555555555556
"95",0.161290322580645,0.137096774193548,0.17741935483871,0.314516129032258,0.209677419354839
"96",0.191176470588235,0.139705882352941,0.125,0.367647058823529,0.176470588235294
"97",0.1953125,0.234375,0.1875,0.15625,0.2265625
"98",0.34453781512605,0.168067226890756,0.142857142857143,0.176470588235294,0.168067226890756
"99",0.159090909090909,0.136363636363636,0.196969696969697,0.28030303030303,0.227272727272727
"100",0.163461538461538,0.173076923076923,0.298076923076923,0.173076923076923,0.192307692307692
"101",0.223214285714286,0.196428571428571,0.151785714285714,0.214285714285714,0.214285714285714
"102",0.239130434782609,0.166666666666667,0.123188405797101,0.268115942028986,0.202898550724638
"103",0.292452830188679,0.150943396226415,0.216981132075472,0.141509433962264,0.19811320754717
"104",0.336633663366337,0.158415841584158,0.207920792079208,0.158415841584158,0.138613861386139
"105",0.266968325791855,0.0950226244343891,0.113122171945701,0.361990950226244,0.16289592760181
"106",0.244274809160305,0.129770992366412,0.183206106870229,0.190839694656489,0.251908396946565
"107",0.364963503649635,0.160583941605839,0.124087591240876,0.27007299270073,0.0802919708029197
"108",0.2,0.115789473684211,0.178947368421053,0.2,0.305263157894737
"109",0.284671532846715,0.160583941605839,0.160583941605839,0.255474452554745,0.138686131386861
"110",0.256410256410256,0.145299145299145,0.170940170940171,0.256410256410256,0.170940170940171
"111",0.131578947368421,0.111842105263158,0.230263157894737,0.289473684210526,0.236842105263158
"112",0.287671232876712,0.136986301369863,0.178082191780822,0.246575342465753,0.150684931506849
"113",0.143884892086331,0.410071942446043,0.158273381294964,0.18705035971223,0.100719424460432
"114",0.223140495867769,0.454545454545455,0.140495867768595,0.0991735537190083,0.0826446280991736
"115",0.246031746031746,0.174603174603175,0.206349206349206,0.206349206349206,0.166666666666667
"116",0.15,0.122222222222222,0.122222222222222,0.433333333333333,0.172222222222222
"117",0.154929577464789,0.0985915492957746,0.373239436619718,0.176056338028169,0.197183098591549
"118",0.223958333333333,0.135416666666667,0.130208333333333,0.208333333333333,0.302083333333333
"119",0.225,0.2,0.18125,0.2125,0.18125
"120",0.36,0.112,0.176,0.112,0.24
"121",0.210144927536232,0.115942028985507,0.123188405797101,0.268115942028986,0.282608695652174
"122",0.0961538461538462,0.557692307692308,0.128205128205128,0.141025641025641,0.0769230769230769
"123",0.0848056537102474,0.530035335689046,0.106007067137809,0.190812720848057,0.088339222614841
"124",0.13986013986014,0.48951048951049,0.111888111888112,0.13986013986014,0.118881118881119
"125",0.146892655367232,0.107344632768362,0.129943502824859,0.333333333333333,0.282485875706215
"126",0.213675213675214,0.170940170940171,0.290598290598291,0.162393162393162,0.162393162393162
"127",0.152542372881356,0.127118644067797,0.228813559322034,0.372881355932203,0.11864406779661
"128",0.315789473684211,0.125,0.289473684210526,0.138157894736842,0.131578947368421
"129",0.292929292929293,0.181818181818182,0.222222222222222,0.161616161616162,0.141414141414141
"130",0.206896551724138,0.155172413793103,0.14367816091954,0.247126436781609,0.247126436781609
"131",0.171779141104294,0.153374233128834,0.141104294478528,0.288343558282209,0.245398773006135
"132",0.165829145728643,0.110552763819095,0.251256281407035,0.276381909547739,0.195979899497487
"133",0.294871794871795,0.192307692307692,0.166666666666667,0.166666666666667,0.179487179487179
"134",0.153225806451613,0.145161290322581,0.185483870967742,0.306451612903226,0.209677419354839
"135",0.177914110429448,0.177914110429448,0.147239263803681,0.239263803680982,0.257668711656442
"136",0.261538461538462,0.146153846153846,0.169230769230769,0.261538461538462,0.161538461538462
"137",0.17910447761194,0.134328358208955,0.141791044776119,0.291044776119403,0.253731343283582
"138",0.186915887850467,0.168224299065421,0.149532710280374,0.364485981308411,0.130841121495327
"139",0.168224299065421,0.196261682242991,0.168224299065421,0.308411214953271,0.158878504672897
"140",0.268817204301075,0.118279569892473,0.172043010752688,0.268817204301075,0.172043010752688
"141",0.257425742574257,0.138613861386139,0.188118811881188,0.207920792079208,0.207920792079208
"142",0.158088235294118,0.433823529411765,0.0845588235294118,0.198529411764706,0.125
"143",0.0946969696969697,0.454545454545455,0.106060606060606,0.257575757575758,0.0871212121212121
"144",0.247787610619469,0.176991150442478,0.256637168141593,0.168141592920354,0.150442477876106
"145",0.183006535947712,0.183006535947712,0.228758169934641,0.261437908496732,0.143790849673203
"146",0.214285714285714,0.125,0.232142857142857,0.258928571428571,0.169642857142857
"147",0.179856115107914,0.143884892086331,0.0935251798561151,0.453237410071942,0.129496402877698
"148",0.21830985915493,0.161971830985915,0.21830985915493,0.211267605633803,0.190140845070423
"149",0.195488721804511,0.210526315789474,0.263157894736842,0.195488721804511,0.135338345864662
"150",0.104,0.144,0.168,0.392,0.192
"151",0.337931034482759,0.227586206896552,0.144827586206897,0.172413793103448,0.117241379310345
"152",0.364779874213836,0.106918238993711,0.119496855345912,0.327044025157233,0.0817610062893082
"153",0.171875,0.1171875,0.1640625,0.25,0.296875
"154",0.345360824742268,0.128865979381443,0.175257731958763,0.221649484536082,0.128865979381443
"155",0.226666666666667,0.28,0.106666666666667,0.273333333333333,0.113333333333333
"156",0.387387387387387,0.153153153153153,0.135135135135135,0.153153153153153,0.171171171171171
"157",0.252032520325203,0.138211382113821,0.130081300813008,0.146341463414634,0.333333333333333
"158",0.202380952380952,0.392857142857143,0.125,0.196428571428571,0.0833333333333333
"159",0.233644859813084,0.11214953271028,0.177570093457944,0.205607476635514,0.271028037383178
"160",0.283333333333333,0.166666666666667,0.175,0.183333333333333,0.191666666666667
"161",0.252336448598131,0.177570093457944,0.168224299065421,0.242990654205607,0.158878504672897
"162",0.252873563218391,0.183908045977011,0.120689655172414,0.241379310344828,0.201149425287356
"163",0.196078431372549,0.215686274509804,0.147058823529412,0.303921568627451,0.137254901960784
"164",0.214285714285714,0.19047619047619,0.226190476190476,0.214285714285714,0.154761904761905
"165",0.195402298850575,0.137931034482759,0.206896551724138,0.310344827586207,0.149425287356322
"166",0.242424242424242,0.131313131313131,0.262626262626263,0.222222222222222,0.141414141414141
"167",0.411764705882353,0.0980392156862745,0.143790849673203,0.169934640522876,0.176470588235294
"168",0.230088495575221,0.176991150442478,0.15929203539823,0.221238938053097,0.212389380530973
"169",0.30327868852459,0.131147540983607,0.147540983606557,0.262295081967213,0.155737704918033
"170",0.0958083832335329,0.149700598802395,0.239520958083832,0.215568862275449,0.29940119760479
"171",0.263157894736842,0.157894736842105,0.2,0.210526315789474,0.168421052631579
"172",0.165137614678899,0.201834862385321,0.201834862385321,0.247706422018349,0.18348623853211
"173",0.322033898305085,0.11864406779661,0.124293785310734,0.259887005649718,0.175141242937853
"174",0.178082191780822,0.116438356164384,0.205479452054795,0.23972602739726,0.26027397260274
"175",0.37,0.13,0.15,0.22,0.13
"176",0.173076923076923,0.192307692307692,0.192307692307692,0.211538461538462,0.230769230769231
"177",0.113636363636364,0.477272727272727,0.136363636363636,0.174242424242424,0.0984848484848485
"178",0.147959183673469,0.474489795918367,0.0969387755102041,0.137755102040816,0.142857142857143
"179",0.298507462686567,0.134328358208955,0.0895522388059701,0.186567164179104,0.291044776119403
"180",0.307692307692308,0.142857142857143,0.197802197802198,0.153846153846154,0.197802197802198
"181",0.262135922330097,0.213592233009709,0.145631067961165,0.184466019417476,0.194174757281553
"182",0.264462809917355,0.0991735537190083,0.181818181818182,0.305785123966942,0.148760330578512
"183",0.3359375,0.140625,0.1328125,0.2421875,0.1484375
"184",0.222222222222222,0.198412698412698,0.150793650793651,0.301587301587302,0.126984126984127
"185",0.150943396226415,0.132075471698113,0.245283018867925,0.132075471698113,0.339622641509434
"186",0.240223463687151,0.212290502793296,0.122905027932961,0.195530726256983,0.229050279329609
"187",0.226415094339623,0.216981132075472,0.207547169811321,0.216981132075472,0.132075471698113
"188",0.247126436781609,0.114942528735632,0.103448275862069,0.327586206896552,0.206896551724138
"189",0.216783216783217,0.125874125874126,0.118881118881119,0.342657342657343,0.195804195804196
"190",0.303030303030303,0.212121212121212,0.131313131313131,0.181818181818182,0.171717171717172
"191",0.256198347107438,0.173553719008264,0.140495867768595,0.272727272727273,0.15702479338843
"192",0.156716417910448,0.216417910447761,0.194029850746269,0.313432835820896,0.119402985074627
"193",0.301204819277108,0.132530120481928,0.132530120481928,0.253012048192771,0.180722891566265
